Date,returns,realized_vol,vol_5d,vol_10d,vol_21d,vol_63d,skewness,kurtosis,return_sq,abs_return,vol_ratio,momentum_5d,momentum_21d,vol_target
2015-06-11,0.01587145674521534,0.1888452021985205,0.17935860009393653,0.21922195556869373,0.1888452021985205,0.18951914101575618,-0.2875309922757184,0.5739549039152858,0.0002519031392152415,0.01587145674521534,0.9463869923552869,0.03340042143769364,0.0031705501740384168,0.16492760799239448
2015-06-12,0.005195158020716596,0.16492760799239448,0.17850809544172586,0.19572297040964431,0.16492760799239448,0.18917997893515967,-0.07214089232414607,0.9347170361314164,2.698966686021598e-05,0.005195158020716596,0.943587934920785,0.03452037053065243,0.033757487535560855,0.1635916369218195
2015-06-15,0.0023410374529804247,0.1635916369218195,0.14181610189793575,0.19512185706543725,0.1635916369218195,0.18832599043639084,-0.16393333253038125,1.0917667949946526,5.4804563562570745e-06,0.0023410374529804247,0.7530345759965758,0.04375343016482755,0.04026626997109146,0.16224062145231638
2015-06-16,0.006046418369782567,0.16224062145231638,0.09673079119233825,0.19262383181259896,0.16224062145231638,0.18859199564354426,-0.3171721704857003,1.293409084733509,3.655917510244407e-05,0.006046418369782567,0.5129099431835838,0.029361508875224738,0.05119917792710247,0.17499719683688333
2015-06-17,0.02396448682933769,0.17499719683688333,0.14298530870612056,0.2205606111278035,0.17499719683688333,0.1909337778377008,-0.2502940234723266,1.0138409214972917,0.0005742966289934996,0.02396448682933769,0.7488732032931674,0.053418557418032614,0.08156087268965079,0.17294098136655756
2015-06-18,0.007016841010097947,0.17294098136655756,0.1364129735062419,0.15138345591296548,0.17294098136655756,0.1894304982464065,-0.3963399734899247,1.2895748884948692,4.9236057760992374e-05,0.007016841010097947,0.7201208910571092,0.04456394168291523,0.0924977275287006,0.17968424766828392
2015-06-19,-0.010551081451460477,0.17968424766828392,0.19616512353023674,0.17707597178293225,0.17968424766828392,0.19085395836754657,-0.34299577351974925,0.7316905761443626,0.00011132531979535332,0.010551081451460477,1.0278275705966429,0.028817702210738153,0.08308619095353512,0.1858253209855204
2015-06-22,0.019001276249361914,0.1858253209855204,0.21280384065558833,0.1705103674429724,0.1858253209855204,0.19228500692249298,-0.3157488116847235,0.4184310141711137,0.0003610484991045652,0.019001276249361914,1.1067096097443627,0.04547794100711964,0.09143136044185499,0.2066106746741687
2015-06-23,-0.02336621602358316,0.2066106746741687,0.3165230919231202,0.22176813151588826,0.2066106746741687,0.19869965119014243,-0.524707668521125,0.22792764379962877,0.0005459800512607544,0.02336621602358316,1.5929712868185992,0.016065306613753917,0.07403701217275174,0.20952599276146056
2015-06-24,0.013646966584939087,0.20952599276146056,0.2803123250261061,0.22443664116111892,0.20952599276146056,0.20022317480315793,-0.6081526018192718,0.15165294035544194,0.000186239696970444,0.013646966584939087,1.3999982921999197,0.0057477863693553115,0.08489602655965342,0.22440545292437328
2015-06-25,0.02782263313253562,0.22440545292437328,0.3402549932787673,0.24623882791603238,0.22440545292437328,0.2045673234921871,-0.4333047516538857,-0.09138278597311549,0.0007740989144276689,0.02782263313253562,1.6632897347982492,0.026553578491792986,0.10248569267712505,0.22521909573145962
2015-06-26,-0.001218216081632105,0.22521909573145962,0.31860772435619666,0.24971666654901048,0.22521909573145962,0.20344696027907896,-0.3407614427804558,-0.19097555270237773,1.4840504215470795e-06,0.001218216081632105,1.5660468719557767,0.035886443861621355,0.09417992607158443,0.2221939429767019
2015-06-29,-0.009563038771573107,0.2221939429767019,0.3163502769035164,0.26207287206068414,0.2221939429767019,0.20078143013424848,-0.15378197393277074,-0.22124977680052624,9.145171054661047e-05,0.009563038771573107,1.57559405057626,0.007322128840686337,0.06396752226606842,0.2216919300645788
2015-06-30,0.00013154187960572137,0.2216919300645788,0.23321464638103684,0.2632678687459227,0.2216919300645788,0.2000673654218556,-0.1772959919395553,-0.186443506141319,1.7303266090206095e-08,0.00013154187960572137,1.1656796741606346,0.030819886743875216,0.06614746200704255,0.22105585467074254
2015-07-01,-0.003875990367873484,0.22105585467074254,0.2309609437373877,0.242466026359649,0.22105585467074254,0.20036412886380747,-0.18981617664110473,-0.14851107858600254,1.5023301331848025e-05,0.003875990367873484,1.1527051376951298,0.013296929791062647,0.06758418191153429,0.2368761717641919
2015-07-02,-0.0213286300483937,0.2368761717641919,0.13879535794356676,0.26631186469168844,0.2368761717641919,0.2051025718766688,-0.15635921720914447,-0.565407262499904,0.00045491045974124263,0.0213286300483937,0.6767114095596054,-0.035854333389866676,0.04458131990633641,0.21723300838768872
2015-07-03,0.007142082033348586,0.21723300838768872,0.1704621543850859,0.2632074504612076,0.21723300838768872,0.20275619708282988,-0.17368402461234075,-0.258211869619791,5.100933577108068e-05,0.007142082033348586,0.8407240980882856,-0.027494035274885986,0.07580569025588375,0.22419389051496388
2015-07-06,-0.012422812703623009,0.22419389051496388,0.1758806513549367,0.2494030223080781,0.22419389051496388,0.2020843602813221,-0.05420613826248922,-0.5711547357721121,0.0001543262754692972,0.012422812703623009,0.8703321372774689,-0.030353809206935888,0.05930766862450295,0.22142468700275592
2015-07-07,0.0021933391260269153,0.22142468700275592,0.18099593587389814,0.22026465341156198,0.22142468700275592,0.20199465833079017,-0.14047166124874927,-0.42382043000569414,4.810736521760513e-06,0.0021933391260269153,0.8960424752181461,-0.028292011960514694,0.06839302993172454,0.21473191361284985
2015-07-08,-0.006668980795111094,0.21473191361284985,0.18034807504533176,0.20899531935146656,0.21473191361284985,0.19985054307297626,0.02832126605725616,-0.23779842506757654,4.4475304845560596e-05,0.006668980795111094,0.9024140190887173,-0.031085002387752303,0.04128570947722807,0.21924532766714813
2015-07-09,0.015026481117749999,0.21924532766714813,0.17296330425614168,0.16307481635519713,0.21924532766714813,0.20086192985981796,-0.09948738625640167,-0.44164233901288297,0.00022579513478209726,0.015026481117749999,0.8611047781961836,0.0052701087783913955,0.05640475230844826,0.2141538107320024
2015-07-10,0.004817723754235814,0.2141538107320024,0.1685395880770236,0.16773046677735065,0.2141538107320024,0.19751562611389836,-0.028691257884359445,-0.21880461659863537,2.3210462172128025e-05,0.004817723754235814,0.8532968045939116,0.0029457504992786232,0.04535101931746874,0.2169681301501046
2015-07-13,-0.008540612794730328,0.2169681301501046,0.15099768211523468,0.16659191388684777,0.2169681301501046,0.1952724528244937,0.10409668722479058,-0.3552172040768782,7.294206690951139e-05,0.008540612794730328,0.7732660556006172,0.006827950408171303,0.03161524850202181,0.21810174067277044
2015-07-14,0.007934389377894629,0.21810174067277044,0.15830425617597518,0.17427741250504714,0.21810174067277044,0.1958371116485247,0.0438423013364142,-0.42423615692837646,6.295453480004711e-05,0.007934389377894629,0.8083459080991454,0.012569000660039017,0.037208600426936016,0.22772771563706018
2015-07-15,-0.017878287651873947,0.22772771563706018,0.21062391535267205,0.1926650625652869,0.22772771563706018,0.19927467824834685,0.15893102358250655,-0.6658373084481687,0.00031963316936314845,0.017878287651873947,1.0569518888108336,0.001359693803276163,0.013283894405279502,0.21286755499792315
2015-07-16,-0.00792101818696829,0.21286755499792315,0.16805175948093623,0.1669360331363911,0.21286755499792315,0.19229875642683295,0.2662727755181193,-0.3495734201589998,6.274252911828242e-05,0.00792101818696829,0.873909035475843,-0.021587805501442126,-0.018601610611026477,0.2700191077650666
2015-07-17,0.04738799045627615,0.2700191077650666,0.41058250797652823,0.29742085638807364,0.2700191077650666,0.21240233829571092,1.0117315487102931,1.427321799343148,0.002245621639484119,0.04738799045627615,1.9330399298351015,0.020982461200598206,0.021769538835151724,0.2818752607978177
2015-07-20,-0.024714888074352903,0.2818752607978177,0.4557638550830519,0.32010185332547997,0.2818752607978177,0.2162703675281936,0.8621631492717928,1.08273371451064,0.0006108256925277914,0.024714888074352903,2.107378489971231,0.004808185920975632,0.007605732212259297,0.2737884324567877
2015-07-21,-0.0034960475184865674,0.2737884324567877,0.4519549710318078,0.32086262165301355,0.2737884324567877,0.21631531313597413,1.0767047988208254,1.853425057915406,1.2222348251516086e-05,0.0034960475184865674,2.089332617318876,-0.006622250975405564,-0.014891591555589185,0.2642349938171764
2015-07-22,0.01215533132238099,0.2642349938171764,0.4325290615591658,0.3228397357624688,0.2642349938171764,0.21747136583861526,1.024476660325949,1.8713913213948044,0.0001477520795568564,0.01215533132238099,1.988899753138517,0.023411367998849374,0.020629955790374965,0.2601968464161732
2015-07-23,-0.00024598432941114537,0.2601968464161732,0.4217371120712583,0.31523070206067066,0.2601968464161732,0.21084862020893255,1.1813123098279725,2.4090624802604106,6.050829031585088e-08,0.00024598432941114537,2.0001875949362007,0.031086401856406515,0.006737004876024733,0.24146045380420933
2015-07-24,-0.008168036810727667,0.24146045380420933,0.2126569332199547,0.31750141754355476,0.24146045380420933,0.2113344495741422,1.5172066824692294,4.4882605576833745,6.67168253414022e-05,0.008168036810727667,1.0062570201409533,-0.024469625410597298,-0.029253665067238553,0.2421439303319997
2015-07-27,-0.006653252880032549,0.2421439303319997,0.12867291579432136,0.3162769301905259,0.2421439303319997,0.2118112409993334,1.5583943441292578,4.52624390430955,4.42657738856614e-05,0.006653252880032549,0.60748815195777,-0.006407990216276943,-0.034688701865639,0.24517549321167476
2015-07-28,0.012604229526713032,0.24517549321167476,0.1585214287319329,0.32046436675779594,0.24517549321167476,0.21140412385407215,1.325193982362576,3.699837761249177,0.00015886660196206463,0.012604229526713032,0.749849656700236,0.009692286828922658,-0.01252143356735286,0.2452197553911253
2015-07-29,0.0009142247067957577,0.2452197553911253,0.13048655910898235,0.30407097149577783,0.2452197553911253,0.2094818860110634,1.3165222380020745,3.6790639892127817,8.358068145157891e-07,0.0009142247067957577,0.6229009233745149,-0.0015488197866625748,-0.011738750740162824,0.2476301277129608
2015-07-30,0.010148504970403066,0.2476301277129608,0.1501857623098074,0.3007651361314028,0.2476301277129608,0.2102528136598848,1.154808705863894,3.1615559049971647,0.00010299215313429574,0.010148504970403066,0.7143098173210984,0.008845669513151636,0.0022857445981137262,0.23542499918152665
2015-07-31,-0.002738246680353228,0.23542499918152665,0.13131312427761982,0.1787904447284319,0.23542499918152665,0.2093364523571649,1.3122394561715043,3.949474448897208,7.4979948824654725e-06,0.002738246680353228,0.6272821728898834,0.014275459643526073,0.020876127966154196,0.2413148037842975
2015-08-03,-0.015916428473321507,0.2413148037842975,0.18073610926751185,0.14913666102292644,0.2413148037842975,0.2116126001716064,1.3786908745711473,3.7937280862107965,0.0002533326953463596,0.015916428473321507,0.8540889036783941,0.005012284050237115,-0.002182382540515896,0.2400129901217718
2015-08-04,0.011240178132874435,0.2400129901217718,0.1754004420262409,0.1579374013159901,0.2400129901217718,0.2111736077123841,1.2068827242767248,3.4602953072475704,0.00012634160445874863,0.011240178132874435,0.8305976872443207,0.00364823265639852,0.02148060829598155,0.24007161828270615
2015-08-05,0.0029280133759597344,0.24007161828270615,0.17611512945334099,0.14662250422482442,0.24007161828270615,0.2104635673413764,1.1984131149726047,3.439907810520939,8.573262329799121e-06,0.0029280133759597344,0.8367956451602295,0.005662021325562497,0.02221528254591437,0.23842204711877896
2015-08-06,0.0012248119660717227,0.23842204711877896,0.15777336695184074,0.14662378327246547,0.23842204711877896,0.2104329209352702,1.1479803978880956,3.483942987462167,1.500164352232479e-06,0.0012248119660717227,0.7497555383949185,-0.0032616716787688465,0.030109075307097184,0.2407586435014227
2015-08-07,0.0179879434801576,0.2407586435014227,0.20272062851687753,0.1611112265077224,0.2407586435014227,0.21243331728188397,1.116127821691856,3.217261765900209,0.00032356611064534435,0.0179879434801576,0.9542781689037922,0.01746451848174198,0.03307053766950478,0.2414305769828145
2015-08-10,0.0076250890136619395,0.2414305769828145,0.10702766000412678,0.152435672866784,0.2414305769828145,0.21281585945767217,1.0806317675603603,3.097183601105311,5.8141982466268006e-05,0.0076250890136619395,0.5029116741680648,0.04100603596872543,0.03587790292893091,0.24199527995675274
2015-08-11,-0.009550227409356266,0.24199527995675274,0.15899372094936426,0.1602408381547698,0.24199527995675274,0.20700731011493617,1.0780734359244857,3.058575382541568,9.120684357041969e-05,0.009550227409356266,0.7680578958089718,0.020215630426494727,0.03486828831430497,0.24359564206485793
2015-08-12,0.011746590485757824,0.24359564206485793,0.16721072991947095,0.16655649595879746,0.24359564206485793,0.2076537408596216,1.0296528059603305,2.8377198583053413,0.00013798238804009624,0.011746590485757824,0.8052376104555761,0.029034207536292815,0.03868048942216817,0.23424213741171082
2015-08-13,-0.004674926706752503,0.23424213741171082,0.18198853445904423,0.16653571692673896,0.23424213741171082,0.2076263000603653,1.143765715996571,3.4478816838579904,2.1854939713507805e-05,0.004674926706752503,0.8765189923581767,0.023134468863468594,0.05188385036728961,0.2311874065645378
2015-08-14,0.003748837253938872,0.2311874065645378,0.13916576329400188,0.1645537732041401,0.2311874065645378,0.20697941868448372,1.0832329769837765,3.5915270820982923,1.4053780756519944e-05,0.003748837253938872,0.6723647087421543,0.008895362637249864,0.06355370580819678,0.18214748654202934
